date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:23:12	1302/1302	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57915f2a88b9e5c5ad6471cbd421a54%22	https://robertzou.com/buttermilk-substitute-recipe/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/buttermilk-substitute-recipe/feed/index.html	(from https://robertzou.com/buttermilk-substitute-recipe/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.a5.delayed	(from https://robertzou.com/buttermilk-substitute-recipe/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.a6.delayed	(from https://robertzou.com/buttermilk-substitute-recipe/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.a7.delayed	(from https://robertzou.com/buttermilk-substitute-recipe/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.a8.delayed	(from https://robertzou.com/buttermilk-substitute-recipe/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.a9.delayed	(from https://robertzou.com/buttermilk-substitute-recipe/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.aa.delayed	(from https://robertzou.com/all-posts/page/2/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.ab.delayed	(from https://robertzou.com/all-posts/page/2/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.ac.delayed	(from https://robertzou.com/all-posts/page/2/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.ad.delayed	(from https://robertzou.com/all-posts/page/2/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.ae.delayed	(from https://robertzou.com/all-posts/page/2/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.af.delayed	(from https://robertzou.com/tag/featured/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.b0.delayed	(from https://robertzou.com/tag/featured/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.b1.delayed	(from https://robertzou.com/tag/featured/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.b2.delayed	(from https://robertzou.com/tag/featured/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.b3.delayed	(from https://robertzou.com/tag/featured/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.b4.delayed	(from https://robertzou.com/tag/creamy/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.b5.delayed	(from https://robertzou.com/tag/creamy/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.b6.delayed	(from https://robertzou.com/tag/creamy/)
15:23:13	2425/2425	---MCZ	200	added ('OK')	text/xml	etag:%223069122-1628284992;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fbuttermilk-substitute-recipe%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed209e	(from https://robertzou.com/buttermilk-substitute-recipe/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.b7.delayed	(from https://robertzou.com/tag/creamy/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.b8.delayed	(from https://robertzou.com/tag/creamy/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.b9.delayed	(from https://robertzou.com/tag/custard-pudding/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.ba.delayed	(from https://robertzou.com/tag/custard-pudding/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.bb.delayed	(from https://robertzou.com/tag/custard-pudding/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.bc.delayed	(from https://robertzou.com/tag/custard-pudding/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.bd.delayed	(from https://robertzou.com/tag/custard-pudding/)
15:23:13	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.be.delayed	(from https://robertzou.com/tag/delicious-and-easy/)
15:23:19	5121/5121	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/tag/custard-pudding/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/custard-pudding/feed/index.html	(from https://robertzou.com/tag/custard-pudding/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.bf.delayed	(from https://robertzou.com/tag/delicious-and-easy/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.c0.delayed	(from https://robertzou.com/tag/delicious-and-easy/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.c1.delayed	(from https://robertzou.com/tag/delicious-and-easy/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.c2.delayed	(from https://robertzou.com/tag/delicious-and-easy/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.c3.delayed	(from https://robertzou.com/tag/eggy-pudding/)
15:23:19	5094/5094	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/tag/creamy/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/creamy/feed/index.html	(from https://robertzou.com/tag/creamy/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.c4.delayed	(from https://robertzou.com/tag/eggy-pudding/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.c5.delayed	(from https://robertzou.com/tag/eggy-pudding/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.c6.delayed	(from https://robertzou.com/tag/eggy-pudding/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.c7.delayed	(from https://robertzou.com/tag/eggy-pudding/)
15:23:19	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.c8.delayed	(from https://robertzou.com/tag/pudding/)
15:23:19	5130/5130	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/tag/delicious-and-easy/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/delicious-and-easy/feed/index.html	(from https://robertzou.com/tag/delicious-and-easy/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.c9.delayed	(from https://robertzou.com/tag/pudding/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.ca.delayed	(from https://robertzou.com/tag/pudding/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.cb.delayed	(from https://robertzou.com/tag/pudding/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.cc.delayed	(from https://robertzou.com/tag/pudding/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.cd.delayed	(from https://robertzou.com/tag/smooth/)
15:23:20	27029/27029	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/tag/featured/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/featured/feed/index.html	(from https://robertzou.com/tag/featured/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.ce.delayed	(from https://robertzou.com/tag/smooth/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.cf.delayed	(from https://robertzou.com/tag/smooth/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.d0.delayed	(from https://robertzou.com/tag/smooth/)
15:23:20	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.d1.delayed	(from https://robertzou.com/tag/smooth/)
15:23:25	5112/5112	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/tag/eggy-pudding/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/eggy-pudding/feed/index.html	(from https://robertzou.com/tag/eggy-pudding/)
15:23:25	5097/5097	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/tag/pudding/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/pudding/feed/index.html	(from https://robertzou.com/tag/pudding/)
15:23:25	5094/5094	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/tag/smooth/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/smooth/feed/index.html	(from https://robertzou.com/tag/smooth/)
